bill_uid,state_code,state,identifier,chamber,title,classification,furthest_stage,lifecycle_state,primary_sponsor,primary_sponsor_party,subjects,first_action_date,latest_action_date,source_count,sources,state_population,is_enacted,reached_passed_chamber,days_active,days_since_last_action,primary_topic
MO:2026:HB3327,MO,Missouri,HB 3327,House,Modifies provisions relating to the establishment of certain entertainment districts,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3328,MO,Missouri,HB 3328,House,Establishes the Missouri Disaster Mediation Act and Missouri Stronger Homes Program relating to disasters,bill,introduced,active,,,,,2026-04-30,1,legiscan,6200000,0,0,,67,
MO:2026:HB3329,MO,Missouri,HB 3329,House,Modifies provisions relating to tax credits,bill,passed_chamber,active,,,,,2026-04-30,1,legiscan,6200000,0,1,,67,
MO:2026:HB3330,MO,Missouri,HB 3330,House,Creates provisions relating to nutrition prescriptions issued by licensed health care providers,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3331,MO,Missouri,HB 3331,House,Requires state departments to provide certain information to the budget committees of the general assembly upon request,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3332,MO,Missouri,HB 3332,House,Modifies provisions relating to employment benefits for first responders,bill,introduced,active,,,,,2026-04-01,1,legiscan,6200000,0,0,,96,
MO:2026:HB3333,MO,Missouri,HB 3333,House,Requires mobile application providers to allow customers to cancel their subscription service through the mobile application,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3334,MO,Missouri,HB 3334,House,Provides for vehicles operated by canine search and rescue teams to be treated as emergency vehicles,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3335,MO,Missouri,HB 3335,House,Authorizes Henry County to impose a sales tax for museum purposes,bill,introduced,active,,,,,2026-04-02,1,legiscan,6200000,0,0,,95,
MO:2026:HB3336,MO,Missouri,HB 3336,House,Allows a financial institution that participates in the signature guarantee program to validate a medallion stamp signature,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3337,MO,Missouri,HB 3337,House,Authorizes a tax credit for certain solar property expenditures,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3338,MO,Missouri,HB 3338,House,"Provides that certain international organizations shall have no jurisdiction in this state and creates the ""No Shari'a Act"" regarding enforcement of certain foreign laws in this state",bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3339,MO,Missouri,HB 3339,House,Requires members of the Missouri parole board to visit department of corrections facilities at least four times per year,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3340,MO,Missouri,HB 3340,House,Prohibits state agencies from spending state funds on civil immigration detention,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3341,MO,Missouri,HB 3341,House,Establishes new provisions requiring audits of port authorities and requiring port authorities to publish certain records,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3342,MO,Missouri,HB 3342,House,"Prohibits personal property tax levies passed prior to January 1, 1975, from applying to motor vehicles",bill,introduced,active,,,,,2026-03-05,1,legiscan,6200000,0,0,,123,
MO:2026:HB3343,MO,Missouri,HB 3343,House,"Designates July fifteenth each year as ""Leon Jordan Day"" in Missouri",bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3344,MO,Missouri,HB 3344,House,"Designates March twelfth each year as ""Charlie Parker Day"" in Missouri",bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3345,MO,Missouri,HB 3345,House,Establishes yearly requirements for members of the general assembly to visit department of corrections facilities and communicate with inmates,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3346,MO,Missouri,HB 3346,House,"Establishes the ""No Shari'a Law Act"" which prohibits the application and enforceability of foreign law, legal codes, and systems",bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3347,MO,Missouri,HB 3347,House,Creates new provisions for political subdivisions contracts for legal services,bill,introduced,active,,,,,2026-04-09,1,legiscan,6200000,0,0,,88,
MO:2026:HB3348,MO,Missouri,HB 3348,House,Requires certain personally identifying information to be redacted from reports or communications related to railroad incidents involving motor vehicles,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3349,MO,Missouri,HB 3349,House,Requires a two-person crew minimum for railroad trains or light engines used in connection with the removal of freight,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3350,MO,Missouri,HB 3350,House,Prohibits railroads from operating trains exceeding eight thousand five hundred feet in total length on any main track or branch line,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3351,MO,Missouri,HB 3351,House,Creates provisions for detachment from a water district for certain customers in certain circumstances,bill,introduced,active,,,,,2026-04-23,1,legiscan,6200000,0,0,,74,
MO:2026:HB3352,MO,Missouri,HB 3352,House,Modifies provisions relating to physician licensure,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3353,MO,Missouri,HB 3353,House,"Prohibits law enforcement officers, including federal agents, from concealing their identity or wearing masks that conceal their identity when performing operations in the state of Missouri",bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3354,MO,Missouri,HB 3354,House,Modifies the tax levy for blind pensions,bill,introduced,active,,,,,2026-03-12,1,legiscan,6200000,0,0,,116,
MO:2026:HB3355,MO,Missouri,HB 3355,House,"Establishes the offense of impeding, threatening, or harassing a first responder",bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3356,MO,Missouri,HB 3356,House,Allows members of the general assembly and other elected officials to display the state and national flags outside of their offices,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3357,MO,Missouri,HB 3357,House,Prohibits the sale of intravenous solution containers and intravenous tubing products intentionally made with DEHP,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3358,MO,Missouri,HB 3358,House,Establishes provisions relating to the sale of property with a prescriptive easement for public use,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3359,MO,Missouri,HB 3359,House,Authorizes tax credits for certain donations to STEAM or robotics programs in local schools,bill,introduced,active,,,,,2026-04-28,1,legiscan,6200000,0,0,,69,
MO:2026:HB3360,MO,Missouri,HB 3360,House,Modifies provisions relating to MO HealthNet payments for nursing home services,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3361,MO,Missouri,HB 3361,House,Modifies provisions relating to substance abuse prevention and treatment,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3362,MO,Missouri,HB 3362,House,Creates new provisions for industrial utility users,bill,introduced,active,,,,,2026-03-30,1,legiscan,6200000,0,0,,98,
MO:2026:HB3363,MO,Missouri,HB 3363,House,Adds a circuit judge to the seventh judicial circuit,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3364,MO,Missouri,HB 3364,House,Creates new provisions for industrial utility users,bill,introduced,active,,,,,2026-03-30,1,legiscan,6200000,0,0,,98,
MO:2026:HB3365,MO,Missouri,HB 3365,House,Creates new provisions governing autonomous vehicles,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3366,MO,Missouri,HB 3366,House,"Designates April 22 each year as ""Missouri Black Bear Awareness Day""",bill,introduced,active,,,,,2026-04-29,1,legiscan,6200000,0,0,,68,
MO:2026:HB3367,MO,Missouri,HB 3367,House,Designates June twentieth each year as John Goodman day,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3368,MO,Missouri,HB 3368,House,Creates provisions relating to payments for vasectomies,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3369,MO,Missouri,HB 3369,House,Prohibits the issuance of permits for construction of data centers for one year in St. Louis,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3370,MO,Missouri,HB 3370,House,Modifies provisions relating to court-ordered treatment,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3371,MO,Missouri,HB 3371,House,Creates provisions for detachment from a water district for certain customers in certain circumstances,bill,introduced,active,,,,,2026-04-01,1,legiscan,6200000,0,0,,96,
MO:2026:HB3372,MO,Missouri,HB 3372,House,Creates new provisions for bonds issued by a port authority,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3373,MO,Missouri,HB 3373,House,Establishes a liaison for postsecondary education for homeless pupils within the department of higher education and workforce development,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3374,MO,Missouri,HB 3374,House,Limits the use of port authority facilities unless certain conditions are met,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3375,MO,Missouri,HB 3375,House,Modifies provisions relating to eminent domain,bill,introduced,active,,,,,2026-03-25,1,legiscan,6200000,0,0,,103,
MO:2026:HB3376,MO,Missouri,HB 3376,House,"Modifies provisions relating to the calculation of income tax, repealing income tax subtractions for certain capital gains",bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3377,MO,Missouri,HB 3377,House,"Authorizes political subdivisions to elect to cover certain employees as public safety personnel, reducing their minimum retirement age",bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3378,MO,Missouri,HB 3378,House,"Designates ""Firefighter Paramedic Graham J Hoffman Memorial Highway"" in Platte County",bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3379,MO,Missouri,HB 3379,House,Modifies provisions relating to abuse or neglect of vulnerable persons,bill,introduced,active,,,,,2026-04-16,1,legiscan,6200000,0,0,,81,
MO:2026:HB3380,MO,Missouri,HB 3380,House,Establishes provisions relating to visitors to jails or detention facilities in a city not within a county,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3381,MO,Missouri,HB 3381,House,Allows county commissions to opt out of collecting late fees and penalties on delinquent property taxes,bill,introduced,active,,,,,2026-04-14,1,legiscan,6200000,0,0,,83,
MO:2026:HB3382,MO,Missouri,HB 3382,House,Reestablishes the ticket to work health assurance program,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3383,MO,Missouri,HB 3383,House,Requires 501(c)(3) organizations to use the federal E-Verify system for all employees hired for political purposes,bill,introduced,active,,,,,2026-04-20,1,legiscan,6200000,0,0,,77,
MO:2026:HB3384,MO,Missouri,HB 3384,House,Creates provisions relating to product repair requirements,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3385,MO,Missouri,HB 3385,House,Gives preferential treatment in state purchasing contracts to Missouri-grown agricultural products,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3386,MO,Missouri,HB 3386,House,Modifies provisions relating to the expenditure of moneys in certain funds by the Department of Natural Resources,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3387,MO,Missouri,HB 3387,House,Modifies provisions relating to the appointment of commissioners in the 7th judicial circuit,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3388,MO,Missouri,HB 3388,House,Allows for primary enforcement of the seat belt law,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3389,MO,Missouri,HB 3389,House,Modifies the offense of tampering with a judicial officer,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3390,MO,Missouri,HB 3390,House,Creates new provisions related to the construction of data centers,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3391,MO,Missouri,HB 3391,House,Modifies provisions relating to admission of nonresident students,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3392,MO,Missouri,HB 3392,House,Exempts purchasers of certain dyed diesel fuel from the requirement to file a Form 149 Sales/Use Tax Exemption Certificate,bill,introduced,active,,,,,2026-04-27,1,legiscan,6200000,0,0,,70,
MO:2026:HB3393,MO,Missouri,HB 3393,House,"Establishes the ""Megan Meier Act""",bill,introduced,active,,,,,2026-04-02,1,legiscan,6200000,0,0,,95,
MO:2026:HB3394,MO,Missouri,HB 3394,House,"Modifies the damages owed for throwing down or opening doors, bars, gates or fences and leaving them open or down",bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3395,MO,Missouri,HB 3395,House,Provides incentives for expanded downtown redevelopment projects approved by DNR,bill,introduced,active,,,,,2026-05-07,1,legiscan,6200000,0,0,,60,
MO:2026:HB3396,MO,Missouri,HB 3396,House,Establishes the Missouri corporate power reset act that prohibits political spending power by artificial persons,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3397,MO,Missouri,HB 3397,House,Authorizes a state and local sales and use tax exemption for products purchased at a prison canteen or commissary,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3398,MO,Missouri,HB 3398,House,Designates two new state holidays,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3399,MO,Missouri,HB 3399,House,Makes election day a state holiday,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3400,MO,Missouri,HB 3400,House,"Designates December first each year as ""Freeman Bosley, Sr. Day"" in Missouri",bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3401,MO,Missouri,HB 3401,House,Creates provisions relating to workplace violence prevention in health care settings,bill,introduced,active,,,,,2026-04-23,1,legiscan,6200000,0,0,,74,
MO:2026:HB3402,MO,Missouri,HB 3402,House,Allows collector to waive fees and penalties if tax payer made a good faith effort to pay,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3403,MO,Missouri,HB 3403,House,Creates a new state holiday for election day and requires colleges and universities to close unless used as a polling place,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3404,MO,Missouri,HB 3404,House,Modifies provisions relating to the rights of persons ordered to perform military duty,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3405,MO,Missouri,HB 3405,House,"Modifies provisions of the ""SALT Parity Act""",bill,passed_chamber,active,,,,,2026-04-30,1,legiscan,6200000,0,1,,67,
MO:2026:HB3406,MO,Missouri,HB 3406,House,Creates provisions relating to immunity from civil liability for federal firearms licensees who enter into firearm hold agreements,bill,introduced,active,,,,,2026-05-15,1,legiscan,6200000,0,0,,52,
MO:2026:HB3407,MO,Missouri,HB 3407,House,"Designates the city of Belle as the ""Cowbell Capital of Missouri""",bill,introduced,active,,,,,2026-04-02,1,legiscan,6200000,0,0,,95,
MO:2026:HB3408,MO,Missouri,HB 3408,House,"Creates the designation of ""Missouri Rock Island Trail Communities""",bill,introduced,active,,,,,2026-04-02,1,legiscan,6200000,0,0,,95,
